Model,Level,Scenario,Service,Users,Metric,Value
rcd,high,scenario_B,front-end,100,Precision@1,1.0
rcd,high,scenario_B,front-end,100,Precision@1,0.0
rcd,high,scenario_B,front-end,100,Precision@1,1.0
rcd,high,scenario_B,front-end,100,Precision@1,1.0
rcd,high,scenario_B,front-end,100,Precision@1,1.0
rcd,high,scenario_B,front-end,100,Precision@1,0.0
rcd,high,scenario_B,front-end,100,Precision@1,1.0
rcd,high,scenario_B,front-end,100,Precision@1,1.0
rcd,high,scenario_B,front-end,100,Precision@1,0.0
rcd,high,scenario_B,front-end,100,Precision@1,0.0
rcd,high,scenario_B,front-end,100,Precision@2,0.0
rcd,high,scenario_B,front-end,100,Precision@2,0.5
rcd,high,scenario_B,front-end,100,Precision@2,0.5
rcd,high,scenario_B,front-end,100,Precision@2,0.5
rcd,high,scenario_B,front-end,100,Precision@2,0.5
rcd,high,scenario_B,front-end,100,Precision@2,0.0
rcd,high,scenario_B,front-end,100,Precision@2,0.5
rcd,high,scenario_B,front-end,100,Precision@2,0.5
rcd,high,scenario_B,front-end,100,Precision@2,0.5
rcd,high,scenario_B,front-end,100,Precision@2,1.0
rcd,high,scenario_B,front-end,100,Precision@2,0.5
rcd,high,scenario_B,front-end,100,Precision@2,0.0
rcd,high,scenario_B,front-end,100,Precision@2,0.5
rcd,high,scenario_B,front-end,100,Precision@2,0.5
rcd,high,scenario_B,front-end,100,Precision@2,0.0
rcd,high,scenario_B,front-end,100,Precision@2,0.0
rcd,high,scenario_B,front-end,100,Precision@2,0.0
rcd,high,scenario_B,front-end,100,Precision@2,0.5
rcd,high,scenario_B,front-end,100,Precision@2,0.5
rcd,high,scenario_B,front-end,100,Precision@2,0.5
rcd,high,scenario_B,front-end,100,Precision@2,0.5
rcd,high,scenario_B,front-end,100,Precision@2,0.0
rcd,high,scenario_B,front-end,100,Precision@2,0.5
rcd,high,scenario_B,front-end,100,Precision@2,0.5
rcd,high,scenario_B,front-end,100,Precision@2,0.5
rcd,high,scenario_B,front-end,100,Precision@2,0.0
rcd,high,scenario_B,front-end,100,Precision@2,0.5
rcd,high,scenario_B,front-end,100,Precision@2,0.5
rcd,high,scenario_B,front-end,100,Precision@2,0.0
rcd,high,scenario_B,front-end,100,Precision@2,0.0
rcd,high,scenario_B,front-end,100,Precision@3,0.3333333333333333
rcd,high,scenario_B,front-end,100,Precision@3,0.3333333333333333
rcd,high,scenario_B,front-end,100,Precision@3,0.3333333333333333
rcd,high,scenario_B,front-end,100,Precision@3,0.3333333333333333
rcd,high,scenario_B,front-end,100,Precision@3,0.3333333333333333
rcd,high,scenario_B,front-end,100,Precision@3,0.3333333333333333
rcd,high,scenario_B,front-end,100,Precision@3,0.3333333333333333
rcd,high,scenario_B,front-end,100,Precision@3,0.3333333333333333
rcd,high,scenario_B,front-end,100,Precision@3,0.6666666666666666
rcd,high,scenario_B,front-end,100,Precision@3,1.0
rcd,high,scenario_B,front-end,100,Precision@3,0.3333333333333333
rcd,high,scenario_B,front-end,100,Precision@3,0.0
rcd,high,scenario_B,front-end,100,Precision@3,0.5
rcd,high,scenario_B,front-end,100,Precision@3,0.3333333333333333
rcd,high,scenario_B,front-end,100,Precision@3,0.3333333333333333
rcd,high,scenario_B,front-end,100,Precision@3,0.0
rcd,high,scenario_B,front-end,100,Precision@3,0.3333333333333333
rcd,high,scenario_B,front-end,100,Precision@3,0.3333333333333333
rcd,high,scenario_B,front-end,100,Precision@3,0.3333333333333333
rcd,high,scenario_B,front-end,100,Precision@3,0.5
rcd,high,scenario_B,front-end,100,Precision@3,0.6666666666666666
rcd,high,scenario_B,front-end,100,Precision@3,0.0
rcd,high,scenario_B,front-end,100,Precision@3,0.3333333333333333
rcd,high,scenario_B,front-end,100,Precision@3,0.3333333333333333
rcd,high,scenario_B,front-end,100,Precision@3,0.5
rcd,high,scenario_B,front-end,100,Precision@3,0.3333333333333333
rcd,high,scenario_B,front-end,100,Precision@3,0.6666666666666666
rcd,high,scenario_B,front-end,100,Precision@3,0.5
rcd,high,scenario_B,front-end,100,Precision@3,0.0
rcd,high,scenario_B,front-end,100,Precision@3,0.3333333333333333
rcd,low,scenario_B,front-end,100,Precision@1,0.0
rcd,low,scenario_B,front-end,100,Precision@1,1.0
rcd,low,scenario_B,front-end,100,Precision@1,1.0
rcd,low,scenario_B,front-end,100,Precision@1,1.0
rcd,low,scenario_B,front-end,100,Precision@1,0.0
rcd,low,scenario_B,front-end,100,Precision@1,1.0
rcd,low,scenario_B,front-end,100,Precision@1,1.0
rcd,low,scenario_B,front-end,100,Precision@1,1.0
rcd,low,scenario_B,front-end,100,Precision@1,1.0
rcd,low,scenario_B,front-end,100,Precision@1,1.0
rcd,low,scenario_B,front-end,100,Precision@1,1.0
rcd,low,scenario_B,front-end,100,Precision@1,1.0
rcd,low,scenario_B,front-end,100,Precision@1,1.0
rcd,low,scenario_B,front-end,100,Precision@1,1.0
rcd,low,scenario_B,front-end,100,Precision@1,0.0
rcd,low,scenario_B,front-end,100,Precision@1,1.0
rcd,low,scenario_B,front-end,100,Precision@1,0.0
rcd,low,scenario_B,front-end,100,Precision@1,0.0
rcd,low,scenario_B,front-end,100,Precision@1,1.0
rcd,low,scenario_B,front-end,100,Precision@1,1.0
rcd,low,scenario_B,front-end,100,Precision@1,1.0
rcd,low,scenario_B,front-end,100,Precision@1,0.0
rcd,low,scenario_B,front-end,100,Precision@1,0.0
rcd,low,scenario_B,front-end,100,Precision@1,1.0
rcd,low,scenario_B,front-end,100,Precision@1,0.0
rcd,low,scenario_B,front-end,100,Precision@1,1.0
rcd,low,scenario_B,front-end,100,Precision@1,1.0
rcd,low,scenario_B,front-end,100,Precision@1,0.0
rcd,low,scenario_B,front-end,100,Precision@1,0.0
rcd,low,scenario_B,front-end,100,Precision@1,1.0
rcd,low,scenario_B,front-end,100,Precision@2,0.0
rcd,low,scenario_B,front-end,100,Precision@2,0.5
rcd,low,scenario_B,front-end,100,Precision@2,0.5
rcd,low,scenario_B,front-end,100,Precision@2,0.5
rcd,low,scenario_B,front-end,100,Precision@2,0.0
rcd,low,scenario_B,front-end,100,Precision@2,0.5
rcd,low,scenario_B,front-end,100,Precision@2,0.5
rcd,low,scenario_B,front-end,100,Precision@2,0.5
rcd,low,scenario_B,front-end,100,Precision@2,0.5
rcd,low,scenario_B,front-end,100,Precision@2,1.0
rcd,low,scenario_B,front-end,100,Precision@2,0.5
rcd,low,scenario_B,front-end,100,Precision@2,0.5
rcd,low,scenario_B,front-end,100,Precision@2,0.5
rcd,low,scenario_B,front-end,100,Precision@2,0.5
rcd,low,scenario_B,front-end,100,Precision@2,0.0
rcd,low,scenario_B,front-end,100,Precision@2,0.5
rcd,low,scenario_B,front-end,100,Precision@2,0.0
rcd,low,scenario_B,front-end,100,Precision@2,0.0
rcd,low,scenario_B,front-end,100,Precision@2,0.5
rcd,low,scenario_B,front-end,100,Precision@2,0.5
rcd,low,scenario_B,front-end,100,Precision@2,0.5
rcd,low,scenario_B,front-end,100,Precision@2,0.0
rcd,low,scenario_B,front-end,100,Precision@2,0.0
rcd,low,scenario_B,front-end,100,Precision@2,0.5
rcd,low,scenario_B,front-end,100,Precision@2,0.0
rcd,low,scenario_B,front-end,100,Precision@2,0.5
rcd,low,scenario_B,front-end,100,Precision@2,0.5
rcd,low,scenario_B,front-end,100,Precision@2,0.0
rcd,low,scenario_B,front-end,100,Precision@2,0.0
rcd,low,scenario_B,front-end,100,Precision@2,0.5
rcd,low,scenario_B,front-end,100,Precision@3,0.0
rcd,low,scenario_B,front-end,100,Precision@3,0.3333333333333333
rcd,low,scenario_B,front-end,100,Precision@3,0.6666666666666666
rcd,low,scenario_B,front-end,100,Precision@3,0.3333333333333333
rcd,low,scenario_B,front-end,100,Precision@3,0.0
rcd,low,scenario_B,front-end,100,Precision@3,0.3333333333333333
rcd,low,scenario_B,front-end,100,Precision@3,0.3333333333333333
rcd,low,scenario_B,front-end,100,Precision@3,0.3333333333333333
rcd,low,scenario_B,front-end,100,Precision@3,0.6666666666666666
rcd,low,scenario_B,front-end,100,Precision@3,1.0
rcd,low,scenario_B,front-end,100,Precision@3,0.3333333333333333
rcd,low,scenario_B,front-end,100,Precision@3,0.3333333333333333
rcd,low,scenario_B,front-end,100,Precision@3,0.3333333333333333
rcd,low,scenario_B,front-end,100,Precision@3,0.3333333333333333
rcd,low,scenario_B,front-end,100,Precision@3,0.0
rcd,low,scenario_B,front-end,100,Precision@3,0.3333333333333333
rcd,low,scenario_B,front-end,100,Precision@3,0.0
rcd,low,scenario_B,front-end,100,Precision@3,0.3333333333333333
rcd,low,scenario_B,front-end,100,Precision@3,0.3333333333333333
rcd,low,scenario_B,front-end,100,Precision@3,0.5
rcd,low,scenario_B,front-end,100,Precision@3,0.3333333333333333
rcd,low,scenario_B,front-end,100,Precision@3,0.0
rcd,low,scenario_B,front-end,100,Precision@3,0.3333333333333333
rcd,low,scenario_B,front-end,100,Precision@3,0.3333333333333333
rcd,low,scenario_B,front-end,100,Precision@3,0.0
rcd,low,scenario_B,front-end,100,Precision@3,0.6666666666666666
rcd,low,scenario_B,front-end,100,Precision@3,0.3333333333333333
rcd,low,scenario_B,front-end,100,Precision@3,0.3333333333333333
rcd,low,scenario_B,front-end,100,Precision@3,0.3333333333333333
rcd,low,scenario_B,front-end,100,Precision@3,0.3333333333333333
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,0.0
rcd,default,scenario_B,front-end,1000,Precision@1,0.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,0.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,0.0
rcd,default,scenario_B,front-end,1000,Precision@1,0.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,0.0
rcd,default,scenario_B,front-end,1000,Precision@1,1.0
rcd,default,scenario_B,front-end,1000,Precision@1,0.0
rcd,default,scenario_B,front-end,1000,Precision@2,0.5
rcd,default,scenario_B,front-end,1000,Precision@2,1.0
rcd,default,scenario_B,front-end,1000,Precision@2,0.0
rcd,default,scenario_B,front-end,1000,Precision@2,0.0
rcd,default,scenario_B,front-end,1000,Precision@2,0.5
rcd,default,scenario_B,front-end,1000,Precision@2,1.0
rcd,default,scenario_B,front-end,1000,Precision@2,0.5
rcd,default,scenario_B,front-end,1000,Precision@2,1.0
rcd,default,scenario_B,front-end,1000,Precision@2,0.5
rcd,default,scenario_B,front-end,1000,Precision@2,1.0
rcd,default,scenario_B,front-end,1000,Precision@2,0.5
rcd,default,scenario_B,front-end,1000,Precision@2,1.0
rcd,default,scenario_B,front-end,1000,Precision@2,0.5
rcd,default,scenario_B,front-end,1000,Precision@2,1.0
rcd,default,scenario_B,front-end,1000,Precision@2,0.5
rcd,default,scenario_B,front-end,1000,Precision@2,1.0
rcd,default,scenario_B,front-end,1000,Precision@2,0.5
rcd,default,scenario_B,front-end,1000,Precision@2,1.0
rcd,default,scenario_B,front-end,1000,Precision@2,0.5
rcd,default,scenario_B,front-end,1000,Precision@2,1.0
rcd,default,scenario_B,front-end,1000,Precision@2,0.5
rcd,default,scenario_B,front-end,1000,Precision@2,1.0
rcd,default,scenario_B,front-end,1000,Precision@2,0.5
rcd,default,scenario_B,front-end,1000,Precision@2,1.0
rcd,default,scenario_B,front-end,1000,Precision@2,0.5
rcd,default,scenario_B,front-end,1000,Precision@2,1.0
rcd,default,scenario_B,front-end,1000,Precision@2,0.5
rcd,default,scenario_B,front-end,1000,Precision@2,1.0
rcd,default,scenario_B,front-end,1000,Precision@2,0.5
rcd,default,scenario_B,front-end,1000,Precision@2,1.0
rcd,default,scenario_B,front-end,1000,Precision@2,0.5
rcd,default,scenario_B,front-end,1000,Precision@2,0.0
rcd,default,scenario_B,front-end,1000,Precision@2,0.5
rcd,default,scenario_B,front-end,1000,Precision@2,1.0
rcd,default,scenario_B,front-end,1000,Precision@2,0.0
rcd,default,scenario_B,front-end,1000,Precision@2,0.0
rcd,default,scenario_B,front-end,1000,Precision@2,0.5
rcd,default,scenario_B,front-end,1000,Precision@2,1.0
rcd,default,scenario_B,front-end,1000,Precision@2,0.5
rcd,default,scenario_B,front-end,1000,Precision@2,1.0
rcd,default,scenario_B,front-end,1000,Precision@2,0.5
rcd,default,scenario_B,front-end,1000,Precision@2,1.0
rcd,default,scenario_B,front-end,1000,Precision@2,0.5
rcd,default,scenario_B,front-end,1000,Precision@2,1.0
rcd,default,scenario_B,front-end,1000,Precision@2,0.5
rcd,default,scenario_B,front-end,1000,Precision@2,1.0
rcd,default,scenario_B,front-end,1000,Precision@2,0.5
rcd,default,scenario_B,front-end,1000,Precision@2,1.0
rcd,default,scenario_B,front-end,1000,Precision@2,0.5
rcd,default,scenario_B,front-end,1000,Precision@2,1.0
rcd,default,scenario_B,front-end,1000,Precision@2,0.5
rcd,default,scenario_B,front-end,1000,Precision@2,1.0
rcd,default,scenario_B,front-end,1000,Precision@2,0.5
rcd,default,scenario_B,front-end,1000,Precision@2,1.0
rcd,default,scenario_B,front-end,1000,Precision@2,0.5
rcd,default,scenario_B,front-end,1000,Precision@2,1.0
rcd,default,scenario_B,front-end,1000,Precision@2,0.5
rcd,default,scenario_B,front-end,1000,Precision@2,0.0
rcd,default,scenario_B,front-end,1000,Precision@2,0.5
rcd,default,scenario_B,front-end,1000,Precision@2,0.0
rcd,default,scenario_B,front-end,1000,Precision@3,0.6666666666666666
rcd,default,scenario_B,front-end,1000,Precision@3,1.0
rcd,default,scenario_B,front-end,1000,Precision@3,0.3333333333333333
rcd,default,scenario_B,front-end,1000,Precision@3,1.0
rcd,default,scenario_B,front-end,1000,Precision@3,0.3333333333333333
rcd,default,scenario_B,front-end,1000,Precision@3,1.0
rcd,default,scenario_B,front-end,1000,Precision@3,0.6666666666666666
rcd,default,scenario_B,front-end,1000,Precision@3,1.0
rcd,default,scenario_B,front-end,1000,Precision@3,0.6666666666666666
rcd,default,scenario_B,front-end,1000,Precision@3,1.0
rcd,default,scenario_B,front-end,1000,Precision@3,0.3333333333333333
rcd,default,scenario_B,front-end,1000,Precision@3,1.0
rcd,default,scenario_B,front-end,1000,Precision@3,0.3333333333333333
rcd,default,scenario_B,front-end,1000,Precision@3,1.0
rcd,default,scenario_B,front-end,1000,Precision@3,0.6666666666666666
rcd,default,scenario_B,front-end,1000,Precision@3,1.0
rcd,default,scenario_B,front-end,1000,Precision@3,0.3333333333333333
rcd,default,scenario_B,front-end,1000,Precision@3,1.0
rcd,default,scenario_B,front-end,1000,Precision@3,0.6666666666666666
rcd,default,scenario_B,front-end,1000,Precision@3,1.0
rcd,default,scenario_B,front-end,1000,Precision@3,0.6666666666666666
rcd,default,scenario_B,front-end,1000,Precision@3,1.0
rcd,default,scenario_B,front-end,1000,Precision@3,0.6666666666666666
rcd,default,scenario_B,front-end,1000,Precision@3,1.0
rcd,default,scenario_B,front-end,1000,Precision@3,0.6666666666666666
rcd,default,scenario_B,front-end,1000,Precision@3,1.0
rcd,default,scenario_B,front-end,1000,Precision@3,0.3333333333333333
rcd,default,scenario_B,front-end,1000,Precision@3,1.0
rcd,default,scenario_B,front-end,1000,Precision@3,0.3333333333333333
rcd,default,scenario_B,front-end,1000,Precision@3,1.0
rcd,default,scenario_B,front-end,1000,Precision@3,0.3333333333333333
rcd,default,scenario_B,front-end,1000,Precision@3,0.0
rcd,default,scenario_B,front-end,1000,Precision@3,0.6666666666666666
rcd,default,scenario_B,front-end,1000,Precision@3,1.0
rcd,default,scenario_B,front-end,1000,Precision@3,0.0
rcd,default,scenario_B,front-end,1000,Precision@3,1.0
rcd,default,scenario_B,front-end,1000,Precision@3,0.6666666666666666
rcd,default,scenario_B,front-end,1000,Precision@3,1.0
rcd,default,scenario_B,front-end,1000,Precision@3,0.6666666666666666
rcd,default,scenario_B,front-end,1000,Precision@3,1.0
rcd,default,scenario_B,front-end,1000,Precision@3,0.6666666666666666
rcd,default,scenario_B,front-end,1000,Precision@3,1.0
rcd,default,scenario_B,front-end,1000,Precision@3,0.6666666666666666
rcd,default,scenario_B,front-end,1000,Precision@3,1.0
rcd,default,scenario_B,front-end,1000,Precision@3,0.6666666666666666
rcd,default,scenario_B,front-end,1000,Precision@3,1.0
rcd,default,scenario_B,front-end,1000,Precision@3,0.6666666666666666
rcd,default,scenario_B,front-end,1000,Precision@3,1.0
rcd,default,scenario_B,front-end,1000,Precision@3,0.3333333333333333
rcd,default,scenario_B,front-end,1000,Precision@3,1.0
rcd,default,scenario_B,front-end,1000,Precision@3,0.6666666666666666
rcd,default,scenario_B,front-end,1000,Precision@3,1.0
rcd,default,scenario_B,front-end,1000,Precision@3,0.3333333333333333
rcd,default,scenario_B,front-end,1000,Precision@3,1.0
rcd,default,scenario_B,front-end,1000,Precision@3,0.6666666666666666
rcd,default,scenario_B,front-end,1000,Precision@3,1.0
